Time (elapsed) ,ECG (mV),Resp C (mV),Resp A (mV),Resp N (mV), SpO2 (mV)
00:00:18.990,0.045,-0.088,-0.125,-0.066,97.000
00:00:19.000,0.125,-0.094,-0.120,-0.068,97.000
00:00:19.010,0.165,-0.088,-0.117,-0.071,97.000
00:00:19.020,0.115,-0.082,-0.114,-0.073,97.000
00:00:19.030,0.020,-0.076,-0.111,-0.076,97.000
00:00:19.040,-0.045,-0.071,-0.108,-0.079,97.000
00:00:19.050,-0.040,-0.065,-0.105,-0.081,97.000
00:00:19.060,-0.165,-0.060,-0.102,-0.084,97.000
00:00:19.070,-0.185,-0.055,-0.099,-0.087,97.000
00:00:19.080,-0.210,-0.050,-0.096,-0.089,97.000
00:00:19.090,-0.180,-0.045,-0.093,-0.092,97.000
00:00:19.100,-0.205,-0.040,-0.090,-0.095,97.000
00:00:19.110,-0.210,-0.038,-0.087,-0.098,97.000
00:00:19.120,0.160,-0.035,-0.085,-0.100,97.000
00:00:19.130,0.950,-0.033,-0.082,-0.103,97.000
00:00:19.140,1.475,-0.031,-0.080,-0.106,97.000
00:00:19.150,0.375,-0.028,-0.077,-0.108,97.000
00:00:19.160,-0.450,-0.029,-0.074,-0.111,97.000
00:00:19.170,-0.700,-0.030,-0.071,-0.114,97.000
00:00:19.180,-0.525,-0.031,-0.068,-0.116,97.000
00:00:19.190,-0.250,-0.032,-0.065,-0.119,97.000
00:00:19.200,-0.170,-0.033,-0.062,-0.122,97.000
00:00:19.210,-0.165,-0.032,-0.059,-0.124,97.000
00:00:19.220,-0.165,-0.031,-0.056,-0.127,97.000
00:00:19.230,-0.135,-0.030,-0.053,-0.129,97.000
00:00:19.240,-0.135,-0.029,-0.050,-0.132,97.000
00:00:19.250,-0.110,-0.028,-0.047,-0.134,97.000
00:00:19.260,-0.115,-0.033,-0.050,-0.136,97.000
00:00:19.270,-0.085,-0.038,-0.053,-0.139,97.000
00:00:19.280,-0.080,-0.042,-0.056,-0.141,97.000
00:00:19.290,-0.045,-0.047,-0.059,-0.144,97.000
00:00:19.300,-0.035,-0.052,-0.062,-0.146,97.000
00:00:19.310,0.010,-0.058,-0.064,-0.149,97.000
00:00:19.320,0.020,-0.065,-0.066,-0.151,97.000
00:00:19.330,0.040,-0.071,-0.067,-0.154,97.000
00:00:19.340,0.090,-0.078,-0.069,-0.156,97.000
00:00:19.350,0.130,-0.084,-0.071,-0.159,97.000
00:00:19.360,0.170,-0.071,-0.062,-0.161,97.000
00:00:19.370,0.205,-0.058,-0.053,-0.164,97.000
00:00:19.380,0.210,-0.044,-0.044,-0.166,97.000
00:00:19.390,0.250,-0.031,-0.034,-0.169,97.000
00:00:19.400,0.235,-0.018,-0.025,-0.171,97.000
00:00:19.410,0.250,-0.017,-0.023,-0.173,97.000
00:00:19.420,0.225,-0.016,-0.021,-0.176,97.000
00:00:19.430,0.225,-0.015,-0.019,-0.178,97.000
00:00:19.440,0.170,-0.014,-0.017,-0.181,97.000
00:00:19.450,0.125,-0.013,-0.015,-0.184,97.000
00:00:19.460,0.100,-0.015,-0.016,-0.186,97.000
00:00:19.470,0.035,-0.018,-0.017,-0.189,97.000
00:00:19.480,0.010,-0.021,-0.017,-0.191,97.000
00:00:19.490,-0.015,-0.024,-0.018,-0.194,97.000
00:00:19.500,-0.020,-0.026,-0.019,-0.196,97.000
00:00:19.510,-0.035,-0.029,-0.019,-0.199,97.000
00:00:19.520,-0.025,-0.031,-0.020,-0.201,97.000
00:00:19.530,-0.030,-0.033,-0.021,-0.203,97.000
00:00:19.540,-0.030,-0.035,-0.021,-0.206,97.000
00:00:19.550,-0.030,-0.037,-0.022,-0.208,97.000
00:00:19.560,-0.035,-0.044,-0.025,-0.210,97.000
00:00:19.570,-0.045,-0.051,-0.028,-0.213,97.000
00:00:19.580,-0.040,-0.058,-0.031,-0.215,97.000
00:00:19.590,-0.035,-0.065,-0.034,-0.217,97.000
00:00:19.600,-0.040,-0.072,-0.037,-0.220,97.000
00:00:19.610,-0.055,-0.063,-0.031,-0.222,97.000
00:00:19.620,-0.050,-0.055,-0.025,-0.225,97.000
00:00:19.630,-0.040,-0.046,-0.020,-0.227,97.000
00:00:19.640,-0.070,-0.038,-0.014,-0.229,97.000
00:00:19.650,-0.060,-0.029,-0.009,-0.232,97.000
00:00:19.660,-0.065,-0.031,-0.009,-0.234,97.000
00:00:19.670,-0.060,-0.033,-0.009,-0.236,97.000
00:00:19.680,-0.095,-0.036,-0.009,-0.238,97.000
00:00:19.690,-0.095,-0.038,-0.010,-0.240,97.000
00:00:19.700,-0.100,-0.040,-0.010,-0.242,97.000
00:00:19.710,-0.065,-0.047,-0.012,-0.245,97.000
00:00:19.720,-0.095,-0.053,-0.015,-0.247,97.000
00:00:19.730,-0.115,-0.060,-0.017,-0.249,97.000
00:00:19.740,-0.090,-0.067,-0.019,-0.251,97.000
00:00:19.750,-0.085,-0.074,-0.022,-0.253,97.000
00:00:19.760,-0.120,-0.064,-0.015,-0.255,97.000
00:00:19.770,-0.080,-0.055,-0.009,-0.257,97.000
00:00:19.780,-0.125,-0.046,-0.003,-0.259,97.000
00:00:19.790,-0.115,-0.036,0.003,-0.261,97.000
00:00:19.800,-0.105,-0.027,0.009,-0.263,97.000
00:00:19.810,-0.085,-0.029,0.010,-0.265,97.000
00:00:19.820,-0.065,-0.032,0.011,-0.266,97.000
00:00:19.830,0.010,-0.034,0.013,-0.268,97.000
00:00:19.840,0.040,-0.037,0.014,-0.270,97.000
00:00:19.850,0.060,-0.039,0.015,-0.272,97.000
00:00:19.860,0.195,-0.044,0.015,-0.273,97.000
00:00:19.870,0.155,-0.049,0.014,-0.275,97.000
00:00:19.880,0.075,-0.053,0.014,-0.277,97.000
00:00:19.890,0.000,-0.058,0.014,-0.279,97.000
00:00:19.900,-0.035,-0.063,0.014,-0.281,97.000
00:00:19.910,-0.090,-0.062,0.016,-0.283,97.000
00:00:19.920,-0.185,-0.061,0.018,-0.285,97.000
00:00:19.930,-0.180,-0.060,0.020,-0.287,97.000
00:00:19.940,-0.190,-0.059,0.022,-0.288,97.000
00:00:19.950,-0.170,-0.058,0.024,-0.290,97.000
00:00:19.960,-0.235,-0.054,0.025,-0.292,97.000
00:00:19.970,-0.080,-0.050,0.026,-0.293,97.000
00:00:19.980,0.445,-0.046,0.028,-0.295,97.000
00:00:19.990,1.180,-0.042,0.029,-0.297,97.000
00:00:20.000,1.415,-0.039,0.030,-0.298,97.000
00:00:20.010,0.040,-0.031,0.033,-0.300,97.000
00:00:20.020,-0.710,-0.023,0.036,-0.301,97.000
00:00:20.030,-0.675,-0.015,0.039,-0.303,97.000
00:00:20.040,-0.410,-0.007,0.042,-0.304,97.000
00:00:20.050,-0.165,0.001,0.045,-0.306,97.000
00:00:20.060,-0.175,-0.001,0.044,-0.307,97.000
00:00:20.070,-0.140,-0.004,0.044,-0.308,97.000
00:00:20.080,-0.130,-0.006,0.043,-0.309,97.000
00:00:20.090,-0.110,-0.009,0.042,-0.310,97.000
00:00:20.100,-0.120,-0.011,0.041,-0.311,97.000
00:00:20.110,-0.100,-0.012,0.040,-0.312,97.000
00:00:20.120,-0.085,-0.013,0.038,-0.313,97.000
00:00:20.130,-0.055,-0.014,0.037,-0.314,97.000
00:00:20.140,-0.045,-0.015,0.035,-0.315,97.000
00:00:20.150,-0.015,-0.016,0.034,-0.316,97.000
00:00:20.160,-0.005,-0.010,0.037,-0.316,97.000
00:00:20.170,0.025,-0.003,0.040,-0.317,97.000
00:00:20.180,0.055,0.003,0.043,-0.318,97.000
00:00:20.190,0.100,0.009,0.045,-0.318,97.000
00:00:20.200,0.130,0.016,0.048,-0.319,97.000
00:00:20.210,0.175,0.014,0.047,-0.319,97.000
00:00:20.220,0.185,0.012,0.046,-0.319,97.000
00:00:20.230,0.235,0.010,0.046,-0.319,97.000
00:00:20.240,0.250,0.009,0.045,-0.319,97.000
00:00:20.250,0.265,0.007,0.044,-0.319,97.000
00:00:20.260,0.265,0.006,0.043,-0.319,97.000
00:00:20.270,0.270,0.005,0.043,-0.319,97.000
00:00:20.280,0.255,0.004,0.042,-0.318,97.000
00:00:20.290,0.215,0.003,0.041,-0.318,97.000
00:00:20.300,0.170,0.002,0.041,-0.317,97.000
00:00:20.310,0.110,0.003,0.040,-0.316,97.000
00:00:20.320,0.060,0.003,0.039,-0.315,97.000
00:00:20.330,0.040,0.004,0.038,-0.314,97.000
00:00:20.340,0.000,0.004,0.037,-0.313,97.000
00:00:20.350,-0.010,0.004,0.037,-0.311,97.000
00:00:20.360,-0.025,-0.000,0.033,-0.309,97.000
00:00:20.370,-0.020,-0.004,0.030,-0.306,97.000
00:00:20.380,-0.030,-0.009,0.026,-0.304,97.000
00:00:20.390,-0.040,-0.013,0.023,-0.301,97.000
00:00:20.400,-0.040,-0.018,0.020,-0.299,97.000
00:00:20.410,-0.030,-0.012,0.022,-0.296,97.000
00:00:20.420,-0.020,-0.007,0.025,-0.293,97.000
00:00:20.430,-0.030,-0.002,0.027,-0.290,97.000
00:00:20.440,-0.035,0.003,0.029,-0.286,97.000
00:00:20.450,-0.035,0.008,0.032,-0.283,97.000
00:00:20.460,-0.040,0.002,0.027,-0.280,97.000
00:00:20.470,-0.055,-0.004,0.022,-0.277,97.000
00:00:20.480,-0.045,-0.011,0.017,-0.273,97.000
00:00:20.490,-0.065,-0.017,0.012,-0.270,97.000
00:00:20.500,-0.065,-0.024,0.007,-0.267,97.000
00:00:20.510,-0.075,-0.031,0.002,-0.263,97.000
00:00:20.520,-0.070,-0.038,-0.003,-0.260,97.000
00:00:20.530,-0.080,-0.046,-0.008,-0.256,97.000
00:00:20.540,-0.080,-0.053,-0.013,-0.253,97.000
00:00:20.550,-0.090,-0.060,-0.018,-0.249,97.000
00:00:20.560,-0.080,-0.054,-0.015,-0.246,97.000
00:00:20.570,-0.090,-0.047,-0.011,-0.242,97.000
00:00:20.580,-0.095,-0.040,-0.008,-0.239,97.000
00:00:20.590,-0.100,-0.034,-0.004,-0.235,97.000
00:00:20.600,-0.095,-0.027,-0.001,-0.232,97.000
00:00:20.610,-0.100,-0.031,-0.003,-0.229,97.000
00:00:20.620,-0.100,-0.034,-0.005,-0.225,97.000
00:00:20.630,-0.110,-0.038,-0.008,-0.222,97.000
00:00:20.640,-0.105,-0.041,-0.010,-0.218,97.000
00:00:20.650,-0.110,-0.045,-0.013,-0.215,97.000
00:00:20.660,-0.105,-0.049,-0.015,-0.212,97.000
00:00:20.670,-0.090,-0.053,-0.018,-0.208,97.000
00:00:20.680,-0.025,-0.057,-0.021,-0.205,97.000
00:00:20.690,0.030,-0.062,-0.023,-0.202,97.000
00:00:20.700,0.015,-0.066,-0.026,-0.198,97.000
00:00:20.710,0.095,-0.071,-0.028,-0.195,97.000
00:00:20.720,0.130,-0.076,-0.031,-0.191,97.000
00:00:20.730,0.085,-0.081,-0.033,-0.188,97.000
00:00:20.740,0.005,-0.087,-0.036,-0.185,97.000
00:00:20.750,-0.050,-0.092,-0.039,-0.181,97.000
00:00:20.760,-0.060,-0.101,-0.041,-0.178,97.000
00:00:20.770,-0.175,-0.111,-0.044,-0.175,97.000
00:00:20.780,-0.210,-0.120,-0.047,-0.171,97.000
00:00:20.790,-0.210,-0.130,-0.050,-0.168,97.000
00:00:20.800,-0.205,-0.139,-0.053,-0.164,97.000
00:00:20.810,-0.210,-0.138,-0.053,-0.161,97.000
00:00:20.820,-0.245,-0.136,-0.053,-0.158,97.000
00:00:20.830,0.065,-0.135,-0.053,-0.155,97.000
00:00:20.840,0.890,-0.134,-0.053,-0.152,97.000
00:00:20.850,1.575,-0.132,-0.053,-0.149,97.000
00:00:20.860,0.785,-0.133,-0.053,-0.146,97.000
00:00:20.870,-0.380,-0.133,-0.052,-0.143,97.000
00:00:20.880,-0.715,-0.134,-0.052,-0.140,97.000
00:00:20.890,-0.475,-0.134,-0.052,-0.137,97.000
00:00:20.900,-0.225,-0.135,-0.052,-0.134,97.000
00:00:20.910,-0.180,-0.146,-0.050,-0.131,97.000
00:00:20.920,-0.175,-0.158,-0.048,-0.129,97.000
00:00:20.930,-0.165,-0.170,-0.046,-0.126,97.000
00:00:20.940,-0.155,-0.182,-0.044,-0.123,97.000
00:00:20.950,-0.145,-0.193,-0.043,-0.120,97.000
00:00:20.960,-0.125,-0.196,-0.042,-0.118,97.000
00:00:20.970,-0.115,-0.198,-0.042,-0.115,97.000
00:00:20.980,-0.090,-0.201,-0.041,-0.113,97.000
00:00:20.990,-0.075,-0.203,-0.041,-0.110,97.000
00:00:21.000,-0.045,-0.206,-0.041,-0.107,97.000
00:00:21.010,-0.020,-0.204,-0.042,-0.105,97.000
00:00:21.020,0.000,-0.202,-0.044,-0.103,97.000
00:00:21.030,0.035,-0.200,-0.046,-0.100,97.000
00:00:21.040,0.070,-0.198,-0.048,-0.098,97.000
00:00:21.050,0.110,-0.196,-0.050,-0.095,97.000
00:00:21.060,0.150,-0.197,-0.051,-0.093,97.000
00:00:21.070,0.190,-0.198,-0.053,-0.090,97.000
00:00:21.080,0.230,-0.199,-0.055,-0.088,97.000
00:00:21.090,0.260,-0.200,-0.057,-0.085,97.000
00:00:21.100,0.270,-0.200,-0.059,-0.083,97.000
00:00:21.110,0.275,-0.201,-0.060,-0.081,97.000
00:00:21.120,0.280,-0.202,-0.060,-0.078,97.000
00:00:21.130,0.270,-0.202,-0.061,-0.076,97.000
00:00:21.140,0.240,-0.203,-0.061,-0.073,97.000
00:00:21.150,0.195,-0.203,-0.062,-0.071,97.000
00:00:21.160,0.145,-0.206,-0.061,-0.068,97.000
00:00:21.170,0.095,-0.209,-0.060,-0.066,97.000
00:00:21.180,0.055,-0.212,-0.060,-0.064,97.000
00:00:21.190,0.025,-0.215,-0.059,-0.061,97.000
00:00:21.200,0.000,-0.218,-0.058,-0.059,97.000
00:00:21.210,-0.005,-0.221,-0.058,-0.057,97.000
00:00:21.220,-0.010,-0.223,-0.057,-0.054,97.000
00:00:21.230,-0.010,-0.225,-0.057,-0.052,97.000
00:00:21.240,-0.005,-0.227,-0.056,-0.050,97.000
00:00:21.250,-0.005,-0.230,-0.056,-0.048,97.000
00:00:21.260,-0.005,-0.231,-0.055,-0.046,97.000
00:00:21.270,0.000,-0.232,-0.055,-0.043,97.000
00:00:21.280,0.000,-0.234,-0.054,-0.041,97.000
00:00:21.290,0.000,-0.235,-0.053,-0.039,97.000
00:00:21.300,0.000,-0.236,-0.053,-0.037,97.000
00:00:21.310,-0.010,-0.233,-0.054,-0.035,97.000
00:00:21.320,-0.015,-0.230,-0.054,-0.033,97.000
00:00:21.330,-0.020,-0.226,-0.055,-0.031,97.000
00:00:21.340,-0.025,-0.223,-0.056,-0.029,97.000
00:00:21.350,-0.035,-0.219,-0.056,-0.027,97.000
00:00:21.360,-0.040,-0.217,-0.057,-0.025,97.000
00:00:21.370,-0.050,-0.215,-0.059,-0.023,97.000
00:00:21.380,-0.055,-0.213,-0.060,-0.021,97.000
00:00:21.390,-0.060,-0.211,-0.061,-0.020,97.000
00:00:21.400,-0.065,-0.210,-0.062,-0.018,97.000
00:00:21.410,-0.065,-0.218,-0.062,-0.016,97.000
00:00:21.420,-0.065,-0.227,-0.061,-0.014,97.000
00:00:21.430,-0.065,-0.235,-0.061,-0.012,97.000
00:00:21.440,-0.075,-0.244,-0.061,-0.010,97.000
00:00:21.450,-0.065,-0.253,-0.061,-0.009,97.000
00:00:21.460,-0.075,-0.258,-0.060,-0.007,97.000
00:00:21.470,-0.075,-0.263,-0.060,-0.005,97.000
00:00:21.480,-0.075,-0.269,-0.059,-0.003,97.000
00:00:21.490,-0.075,-0.274,-0.059,-0.002,97.000
00:00:21.500,-0.080,-0.279,-0.059,-0.000,97.000
00:00:21.510,-0.075,-0.276,-0.059,0.002,97.000
00:00:21.520,-0.085,-0.273,-0.059,0.003,97.000
00:00:21.530,-0.070,-0.269,-0.059,0.005,97.000
00:00:21.540,-0.080,-0.266,-0.059,0.006,97.000
00:00:21.550,-0.070,-0.263,-0.059,0.008,97.000
00:00:21.560,-0.080,-0.265,-0.058,0.010,97.000
00:00:21.570,-0.080,-0.266,-0.058,0.012,97.000
00:00:21.580,-0.090,-0.268,-0.057,0.013,97.000
00:00:21.590,-0.080,-0.270,-0.057,0.015,97.000
00:00:21.600,-0.090,-0.272,-0.056,0.017,97.000
00:00:21.610,-0.080,-0.269,-0.055,0.018,97.000
00:00:21.620,-0.095,-0.266,-0.054,0.020,97.000
00:00:21.630,-0.085,-0.263,-0.053,0.022,97.000
00:00:21.640,-0.060,-0.260,-0.053,0.023,97.000
00:00:21.650,-0.010,-0.257,-0.052,0.025,97.000
00:00:21.660,0.035,-0.253,-0.051,0.027,97.000
00:00:21.670,0.030,-0.248,-0.050,0.028,97.000
00:00:21.680,0.125,-0.244,-0.049,0.030,97.000
00:00:21.690,0.140,-0.239,-0.048,0.032,97.000
00:00:21.700,0.090,-0.235,-0.047,0.034,97.000
00:00:21.710,0.015,-0.235,-0.049,0.035,97.000
00:00:21.720,-0.030,-0.235,-0.051,0.037,97.000
00:00:21.730,-0.035,-0.235,-0.052,0.039,97.000
00:00:21.740,-0.160,-0.235,-0.054,0.041,97.000
00:00:21.750,-0.185,-0.235,-0.056,0.042,97.000
00:00:21.760,-0.185,-0.228,-0.060,0.044,97.000
00:00:21.770,-0.150,-0.221,-0.065,0.045,97.000
00:00:21.780,-0.185,-0.214,-0.070,0.047,97.000
00:00:21.790,-0.195,-0.208,-0.075,0.049,97.000
00:00:21.800,0.150,-0.201,-0.079,0.050,97.000
00:00:21.810,1.065,-0.198,-0.085,0.052,97.000
00:00:21.820,1.715,-0.195,-0.091,0.053,97.000
00:00:21.830,0.380,-0.191,-0.098,0.055,97.000
00:00:21.840,-0.620,-0.188,-0.104,0.056,97.000
00:00:21.850,-0.630,-0.185,-0.110,0.058,97.000
00:00:21.860,-0.390,-0.178,-0.109,0.059,97.000
00:00:21.870,-0.160,-0.171,-0.108,0.061,97.000
00:00:21.880,-0.165,-0.164,-0.107,0.063,97.000
00:00:21.890,-0.150,-0.157,-0.107,0.064,97.000
00:00:21.900,-0.160,-0.149,-0.106,0.066,97.000
00:00:21.910,-0.135,-0.143,-0.104,0.067,97.000
00:00:21.920,-0.135,-0.136,-0.102,0.069,97.000
00:00:21.930,-0.130,-0.130,-0.101,0.070,97.000
00:00:21.940,-0.110,-0.123,-0.099,0.072,97.000
00:00:21.950,-0.085,-0.117,-0.097,0.073,97.000
00:00:21.960,-0.070,-0.119,-0.101,0.075,96.000
00:00:21.970,-0.035,-0.121,-0.104,0.076,96.000
00:00:21.980,-0.025,-0.123,-0.107,0.078,96.000
00:00:21.990,0.000,-0.125,-0.110,0.079,96.000
00:00:22.000,0.030,-0.127,-0.114,0.081,96.000
00:00:22.010,0.085,-0.127,-0.115,0.082,96.000
00:00:22.020,0.095,-0.126,-0.116,0.083,96.000
00:00:22.030,0.150,-0.126,-0.117,0.084,96.000
00:00:22.040,0.175,-0.125,-0.118,0.085,96.000
00:00:22.050,0.225,-0.124,-0.119,0.086,96.000
00:00:22.060,0.240,-0.125,-0.119,0.086,96.000
00:00:22.070,0.255,-0.125,-0.119,0.086,96.000
00:00:22.080,0.275,-0.126,-0.119,0.086,96.000
00:00:22.090,0.275,-0.127,-0.119,0.086,96.000
00:00:22.100,0.265,-0.127,-0.119,0.086,96.000
00:00:22.110,0.260,-0.125,-0.118,0.085,96.000
00:00:22.120,0.210,-0.123,-0.117,0.084,96.000
00:00:22.130,0.175,-0.121,-0.117,0.083,96.000
00:00:22.140,0.110,-0.119,-0.116,0.082,96.000
00:00:22.150,0.070,-0.117,-0.115,0.081,96.000
00:00:22.160,0.040,-0.118,-0.115,0.080,96.000
00:00:22.170,0.025,-0.118,-0.115,0.078,96.000
00:00:22.180,0.000,-0.119,-0.115,0.077,96.000
00:00:22.190,-0.010,-0.120,-0.115,0.076,96.000
00:00:22.200,-0.005,-0.121,-0.114,0.074,96.000
00:00:22.210,-0.005,-0.114,-0.111,0.073,96.000
00:00:22.220,-0.020,-0.107,-0.107,0.071,96.000
00:00:22.230,-0.010,-0.100,-0.103,0.069,96.000
00:00:22.240,-0.020,-0.093,-0.100,0.068,96.000
00:00:22.250,-0.005,-0.086,-0.096,0.066,96.000
00:00:22.260,0.000,-0.078,-0.095,0.064,96.000
00:00:22.270,-0.030,-0.071,-0.094,0.063,96.000
00:00:22.280,-0.020,-0.063,-0.094,0.061,96.000
00:00:22.290,-0.025,-0.056,-0.093,0.059,96.000
00:00:22.300,-0.015,-0.048,-0.092,0.058,96.000
00:00:22.310,-0.040,-0.058,-0.095,0.056,96.000
00:00:22.320,-0.035,-0.067,-0.098,0.054,96.000
00:00:22.330,-0.045,-0.076,-0.102,0.052,96.000
00:00:22.340,-0.055,-0.085,-0.105,0.050,96.000
00:00:22.350,-0.045,-0.094,-0.108,0.049,96.000
00:00:22.360,-0.060,-0.096,-0.106,0.047,96.000
00:00:22.370,-0.060,-0.097,-0.105,0.045,96.000
00:00:22.380,-0.055,-0.099,-0.104,0.043,96.000
00:00:22.390,-0.070,-0.101,-0.102,0.042,96.000
00:00:22.400,-0.060,-0.102,-0.101,0.040,96.000
00:00:22.410,-0.070,-0.097,-0.099,0.038,96.000
00:00:22.420,-0.060,-0.092,-0.098,0.037,96.000
00:00:22.430,-0.085,-0.087,-0.096,0.036,96.000
00:00:22.440,-0.080,-0.082,-0.095,0.034,96.000
00:00:22.450,-0.070,-0.077,-0.093,0.033,96.000
00:00:22.460,-0.065,-0.071,-0.091,0.032,96.000
00:00:22.470,-0.080,-0.065,-0.088,0.030,96.000
00:00:22.480,-0.085,-0.059,-0.086,0.029,96.000
00:00:22.490,-0.080,-0.054,-0.083,0.028,96.000
00:00:22.500,-0.105,-0.048,-0.080,0.026,96.000
00:00:22.510,-0.090,-0.046,-0.078,0.025,96.000
00:00:22.520,-0.080,-0.045,-0.076,0.024,96.000
00:00:22.530,-0.085,-0.044,-0.073,0.022,96.000
00:00:22.540,-0.100,-0.042,-0.071,0.021,96.000
00:00:22.550,-0.090,-0.041,-0.068,0.020,96.000
00:00:22.560,-0.100,-0.040,-0.067,0.019,96.000
00:00:22.570,-0.080,-0.039,-0.065,0.018,96.000
00:00:22.580,-0.020,-0.038,-0.064,0.017,96.000
00:00:22.590,0.005,-0.037,-0.063,0.016,96.000
00:00:22.600,0.030,-0.036,-0.061,0.015,96.000
00:00:22.610,0.090,-0.035,-0.061,0.015,96.000
00:00:22.620,0.170,-0.034,-0.060,0.014,96.000
00:00:22.630,0.125,-0.033,-0.060,0.013,96.000
00:00:22.640,0.040,-0.031,-0.060,0.012,96.000
00:00:22.650,-0.035,-0.030,-0.059,0.011,96.000
00:00:22.660,-0.025,-0.033,-0.059,0.010,96.000
00:00:22.670,-0.155,-0.036,-0.058,0.010,96.000
00:00:22.680,-0.195,-0.040,-0.058,0.009,96.000
00:00:22.690,-0.200,-0.043,-0.057,0.008,96.000
00:00:22.700,-0.185,-0.046,-0.057,0.007,96.000
00:00:22.710,-0.195,-0.049,-0.058,0.006,96.000
00:00:22.720,-0.205,-0.052,-0.060,0.006,96.000
00:00:22.730,0.115,-0.054,-0.061,0.005,96.000
00:00:22.740,0.780,-0.057,-0.062,0.004,96.000
00:00:22.750,1.265,-0.060,-0.064,0.003,96.000
00:00:22.760,0.595,-0.061,-0.064,0.002,96.000
00:00:22.770,-0.285,-0.063,-0.064,0.001,96.000
00:00:22.780,-0.720,-0.064,-0.064,0.000,96.000
00:00:22.790,-0.615,-0.065,-0.064,-0.001,96.000
00:00:22.800,-0.330,-0.066,-0.064,-0.002,96.000
00:00:22.810,-0.180,-0.061,-0.060,-0.003,96.000
00:00:22.820,-0.165,-0.057,-0.056,-0.005,96.000
00:00:22.830,-0.150,-0.053,-0.052,-0.006,96.000
00:00:22.840,-0.140,-0.048,-0.048,-0.007,96.000
00:00:22.850,-0.140,-0.044,-0.044,-0.009,96.000
00:00:22.860,-0.125,-0.045,-0.045,-0.011,96.000
00:00:22.870,-0.115,-0.047,-0.046,-0.013,96.000
00:00:22.880,-0.085,-0.048,-0.047,-0.015,96.000
00:00:22.890,-0.055,-0.049,-0.048,-0.017,96.000
00:00:22.900,-0.035,-0.051,-0.049,-0.018,96.000
00:00:22.910,-0.025,-0.046,-0.046,-0.021,96.000
00:00:22.920,0.005,-0.042,-0.042,-0.023,96.000
00:00:22.930,0.010,-0.037,-0.039,-0.025,96.000
00:00:22.940,0.060,-0.033,-0.036,-0.027,96.000
00:00:22.950,0.080,-0.028,-0.033,-0.029,96.000
00:00:22.960,0.100,-0.027,-0.031,-0.032,95.000
00:00:22.970,0.145,-0.026,-0.030,-0.034,95.000
00:00:22.980,0.170,-0.024,-0.029,-0.037,95.000
00:00:22.990,0.210,-0.023,-0.027,-0.039,95.000
00:00:23.000,0.230,-0.022,-0.026,-0.041,95.000
00:00:23.010,0.230,-0.028,-0.029,-0.044,95.000
00:00:23.020,0.250,-0.034,-0.033,-0.046,95.000
00:00:23.030,0.235,-0.040,-0.036,-0.048,95.000
00:00:23.040,0.220,-0.046,-0.039,-0.051,95.000
00:00:23.050,0.195,-0.052,-0.042,-0.053,95.000
00:00:23.060,0.165,-0.047,-0.039,-0.055,95.000
00:00:23.070,0.125,-0.043,-0.036,-0.057,95.000
00:00:23.080,0.070,-0.039,-0.033,-0.059,95.000
00:00:23.090,0.040,-0.035,-0.029,-0.061,95.000
00:00:23.100,0.025,-0.030,-0.026,-0.063,95.000
00:00:23.110,0.005,-0.031,-0.026,-0.065,95.000
00:00:23.120,-0.005,-0.032,-0.026,-0.066,95.000
00:00:23.130,-0.010,-0.032,-0.025,-0.068,95.000
00:00:23.140,0.000,-0.033,-0.025,-0.070,95.000
00:00:23.150,0.005,-0.034,-0.025,-0.072,95.000
00:00:23.160,0.000,-0.031,-0.022,-0.074,95.000
00:00:23.170,0.000,-0.029,-0.020,-0.076,95.000
00:00:23.180,-0.005,-0.026,-0.018,-0.078,95.000
00:00:23.190,-0.010,-0.024,-0.015,-0.080,95.000
00:00:23.200,-0.010,-0.022,-0.013,-0.082,95.000
00:00:23.210,-0.030,-0.015,-0.009,-0.084,95.000
00:00:23.220,-0.030,-0.009,-0.004,-0.086,95.000
00:00:23.230,-0.020,-0.002,0.001,-0.088,95.000
00:00:23.240,-0.020,0.004,0.005,-0.090,95.000
00:00:23.250,-0.050,0.010,0.010,-0.092,95.000
00:00:23.260,-0.050,0.008,0.009,-0.093,95.000
00:00:23.270,-0.065,0.005,0.008,-0.095,95.000
00:00:23.280,-0.055,0.003,0.007,-0.097,95.000
00:00:23.290,-0.065,0.001,0.006,-0.098,95.000
00:00:23.300,-0.065,-0.002,0.005,-0.100,95.000
00:00:23.310,-0.070,0.002,0.009,-0.102,95.000
00:00:23.320,-0.070,0.006,0.013,-0.104,95.000
00:00:23.330,-0.080,0.010,0.017,-0.105,95.000
00:00:23.340,-0.085,0.014,0.021,-0.107,95.000
00:00:23.350,-0.085,0.018,0.025,-0.109,95.000
00:00:23.360,-0.080,0.022,0.029,-0.111,95.000
00:00:23.370,-0.075,0.027,0.033,-0.113,95.000
00:00:23.380,-0.065,0.031,0.037,-0.115,95.000
00:00:23.390,-0.090,0.036,0.042,-0.117,95.000
00:00:23.400,-0.105,0.040,0.046,-0.119,95.000
00:00:23.410,-0.070,0.037,0.045,-0.121,95.000
00:00:23.420,-0.105,0.034,0.044,-0.123,95.000
00:00:23.430,-0.075,0.031,0.044,-0.125,95.000
00:00:23.440,-0.095,0.028,0.043,-0.127,95.000
00:00:23.450,-0.070,0.025,0.043,-0.130,95.000
00:00:23.460,-0.095,0.027,0.045,-0.132,95.000
00:00:23.470,-0.085,0.029,0.048,-0.135,95.000
